year,category,question,answer,analysis,index,score
2010,（新课标）,"11．（ 3分）在创建美好城市的过程中，人们以前对老旧基础设施一律拆除，今
天却有了新的处理方式。如上海江南造船厂的老厂房被改造成世博会展馆，
英国的电话亭被改造成微型图书馆、美术馆，美国芝加哥的空中铁路被改造
成空中花园，荷兰的旧水塔被改造成舒适方便的别墅。人们这种处理方式变
化的哲学依据在于（ 　　） 
①观念创新可以促进事物价值的转换与创造  
②观念创新为事物价值转换提供了根本途径  
  ③事物价值的转换取决于认识的发展性  
④事物价值的转换依赖于事物属性的多样性。  
A．①②  B．②③  C．①④  D．③④
",C,"人们处理问题方式的变化反映的是观念的创新促使事物价值的转换 ，变
废为宝，但能否变废为宝，关键是事物的属性，故题肢①④符合题意；  
题肢②说法错误，因为事物价值的转换根本途径是实践，故排除；  
人们对客观事物的利用来源于客观事物的属性与规律，题肢③是唯心主义观点 ，
排除；  
故选： C。
",10,4
2010,（新课标）,"12．（3分）生活在我国长江流域的中华鲟被誉为 “活化石 ”。2009年10月4日，
我国某研究所在世界上第一次成功实现了中华鲟全人工繁殖。这是人类在保
护这一濒危物种过程中取得的重大技术突破，具有里程碑意义。从联系的观
点看，人工繁殖中华鲟的成功说明（ 　　） 
①离开了人为事物的联系，自然事物的联系就不能实现  
②认识事物的本质联系，能引导事物朝有利的方向转化  
③发挥主观能动性，人可以创造有利于实践的具体联系  
④离开了事物的真实联系，主观能动性就不能发挥作用。  
A．①②  B．②③  C．②④  D．③④
",B,"①观点错误 ，自然事物的联系是客观的 ，人为事物的联系要以自然事物
的联系为基础来实现  
④说法是正确的， 但题意是 ：在尊重事物的真实联系基础上，人工繁殖中华鲟的
成功。因此和题意明显不符。  
人工繁殖中华鲟的成功说明认识事物的本质联系 ，能引导事物朝有利的方向转化
，发挥主观能动性，人可以创造有利于实践的具体联系，②③符合题意。  
故选： B。
",11,4
2011,（新课标）,"1．（ 3分） 2010年某企业的生产条件处于全行业平均水平，其单位产品的价值
量为 132元，产量为 10万件。如果 2011年该企业的劳动生产率提高 10%，
而全行业的劳动生产率提高 20%，其他条件不变 ，则该企业 2011年生产的商
品价值总量为（ 　　） 
A．1452万元  B．1320万元  C．1210万元  D．1100万元
",C,"商品的价值总量 =单位商品的价值量×商品产量。 2011年全行业的劳动
生产率提高 20%，设该商品的价值量为 X，X×10×（ 1+20%）=132×10，X
═110元；  
该企业的劳动生产率提高 10%，该企业的产品产量为 10×（ 1+10%）=11万件； 
2011年该企业生产的商品价值总量为 110×11=1210 万元。故C正确。  
故选： C。
",12,4
2011,（新课标）,"2．（ 3分） 2009年中国已成为世界第一出口大国，但同时也应该看到，一些出
口产品是为国外品牌加工生产的，中国企业只能赚取微薄的代工费，绝大部
分利润由品牌持有者获得，这说明（ 　　） 
A．自主品牌建设是中国企业提高出口利润的重要途径   
B．中国企业出口盈利水平高低取决于是否拥有核心技术   
C．品牌竞争已成为中国企业参与国际竞争最重要的方式   
D．强大的制造能力是中国企业出口的核心竞争力
",A,"题中材料 “我国的一些出口产品是为国外品牌加工生产的，中国企业只
能赚取微薄的代工费 ，绝大部分利润由品牌持有者获得 ”，表明我国在自主知
识产权、自主创新能力方面与发达国家存在着较大的差距 ，故A项符合题意 ，
可以入选；  
B表述不准确 ，中国企业出口盈利水平高低不仅仅取决是否拥有核心技术 ，还要
受其它因素的制约，故排除；  
C表述错误，品牌正是我国在国际竞争中所缺乏的，故排除；  
D表述错误，制造能力并非是核心竞争力，故排除；  
故选： A。
",13,4
2011,（新课标）,"3．（ 3分）月饼是中国传统的节日食品，随着生活水平的提高，人们对中秋月
饼的消费日益多样。除枣泥、豆沙等传统月饼外，消费者也开始购买海鲜、
木瓜、冰激凌等新式月饼。多样化的月饼消费（ 　　） 
A．取决于月饼消费观念的多样化   
B．导致了月饼消费结构   
C．促进了月饼生产的多样化   
D．促进了月饼质量的提高
",C,"A消费观念的变化，当然要首先要生产出来， A不符合题意；  
B材料没有讲月饼消费结构的升级， B不符合题意；  
C消费引导生产，对月饼的多样化消费促进了月饼生产的多样化， C符合题意 ； 
D对月饼的多样化消费并不能促进了月饼质量的提高， D不符合题意。  
故选： C。
",14,4
2011,（新课标）,"4．（ 3分）随着科学技术的快速发展，信息技术已融入我们生活的方方面面。
如打电话、看电视等。 “十二五 ”规划纲要将新一代信息技术产业纳入国家七
大战略性新兴产业，并实施产业创新发展工程，我国之所以重视新一代信息
技术产业，因为（ 　　） 
A．它利润高，发展快   
B．它是基础性产业   
C．它改变人们得生活方式   
D．它是提高生产效率的有效手段
",D,"A项不是重视发展信息技术产业的根本原因，不符合题意，排除；  
B项不符合题意，农业是基础性产业，排除；  
C项不符合题意 ，生产决定消费 ，所有产业的发展都会改变人们的生活方式 ，排
除；  
D项符合题意 ，发展新一代信息技术产业是提高生产效率的有效手段 ，所以我们
重视这一产业，应选。  
  故选： D。
",15,4
2011,（新课标）,"5．（ 3分）十一届全国人大常委会第十二次会议通过的《中华人民共和国侵权
责任法》规定， “因同一侵权行为造成多人死亡的，可以以相同数额确定死亡
赔偿金 ”，从而改变了以往因城乡居民收入差异导致死亡赔偿金计算标准不同
的状况，这一法律规定的变化（ 　　） 
A．坚持了公民权力至上的原则   
B．实现了公民权利与义务的统一   
C．消除了公民的身份差异   
D．体现了对公民平等权利的尊重
",D,"题中法律中的规定改变了以往因城乡居民收入差异导致死亡赔偿金计
算标准不同的状况，表明国家通过法律的形式来保障公民的权利，体现了法
律面前人人平等的原则， 因此选项 D符合题意；  
主权是一个国家的生命和灵魂，具有对内至高无上性和对外独立自主性的特征 。
所以选项 A人权至上的观点是错误的，不选；  
题中仅涉及到公民权利，与义务无关， 所以选项 B不符合题意，不选；  
题中的法律规定是从法律角度保障公民的权利 ，公民是具有一国国籍的人 ，没有
身份差异。 因此选项 C错误，不选；  
故选： D。
",16,4
2011,（新课标）,"6．（ 3分） 2011全国人民代表大会开会期间，全体会议公开举行，绝大多数人
大代表团分组会议也对外开放，许多代表团还在讨论结束后留出时间接受中
外媒体集体采访。人大会议对外开放是：（ 　　） 
①国家权力机关对人民负责的体现             
②依法行政建设法治国家的需要  
③国家自信和政治民主发展的表现             
④公民直接参与公共决策的要求。  
A．①②  B．①③  C．②④  D．③④
",B,"全体会议公开举行，即接受人民群众和社会的监督，体现了人民民主 ，
人民代表大会对人民负责，因此选项①③均符合题意；  
依法行政是对政府机关的要求，因此选项②不符合题意，不选；  
材料并未体现公民参与民主决策，因而选项④不选；  
故选： B。
",17,4
2011,（新课标）,"7．（ 3分）中国共产党人以自己的无私奉献精神，为中华民族的复兴前仆后继 、
流血牺牲 、不屈不挠 、艰苦奋斗 。中国共产党 90年的历史 ，是一部团结带领
全国各族人民进行革命、建设和改革并不断取得辉煌成就的历史。中国共产
党能够取得辉煌成就，根本原因在于：（ 　　） 
①中国共产党是中国工人阶级先锋队，同时是中国人民和中华民族的先锋队  
②中国共产党坚持在组织上对各民主党派的领导  
③不断加强党的自身建设，努力保持和发展自己的先进性  
④不断增强科学执政、民主执政、依法执政的自觉性和坚定性。  
A．①②  B．①③  C．②④  D．③④
",B,"题干问的是中国共产党能够取得辉煌成就的根本原因 ，是由党的性质和
宗旨决定的，故①③符合题意；  
中国共产党对各民主党派的领导是政治领导，不是组织领导，②观点错误；  
④不是根本原因，故排除。  
故选： B。
",18,4
2011,（新课标）,"8．（ 3分）我国每年生成的 8亿多吨秸秆的综合利用率不高，绝大部分被废弃 。
某公司深入研究秸秆的材质特性，另辟蹊径，利用秸秆制造生态环保，结实
耐用的板材。产品在国内外广受欢迎，取得巨大的经济效益，该公司之所以
能够捕捉到他人视看不见的商机，是因为：（ 　　） 
  ①善于突破事物表面的联系，把握其本质的联系  
②善于根据事物之间的固有联系建立新的联系  
③尊重联系的多样性，重视发挥偶然联系的作用  
④尊重客观联系，发挥创新观念改造世界的作用。  
A．①②  B．②③  C．②③  D．③④
",A,"从材料所给出的 “深入研究 ”、“材质特性 ”、“板材 ”、“经济效益 ”、“商机
”等关键词 ，可以看出 ，该公司能够根据 “秸秆 ”和“效益 ”的固有联系 ，通过 “另
辟蹊径 ”突破了事物的现象联系 ，把握了事物的本质联系 ，建立了新的联系 ，①
②正确，  
③中 “发挥偶然联系的作用 ”在材料中没有体现，不选。  
④说法本身错误。创新观念属于意识范畴不能直接作用于客观世界  
故选： A。
",19,4
2011,（新课标）,"9．（ 3分）历史学家通常认为，在审视复杂历史问题时不能轻率地下结论。这
一观点的合理性在于：（ 　　） 
①不同的认识主体对复杂历史问题的认识总是不同的  
②真理不会停止前进的步伐。而是在发展中不断超越自身  
②复杂历史问题本质的暴露和展现必然需要一个较长的过程  
④人们对复杂历史问题的认识受所处社会实践水平的限制。  
A．①②  B．②③  C．②④  D．③④
",D,"不能认为不同的认识主体对事物的认识总是不同，①说法绝对化；  
②强调了真理是不断深化发展的，与题意无关。  
我们之所以不能对历史问题轻率地下结论 ，主要是因为人们的认识受主客观条件
的制约，所以对历史问题要慎重考虑，③④符合题意。  
故选： D。
",20,4
2011,（新课标）,"10．（ 3分）华君武的漫画《永不走路，永不摔跤 》（如图）讽刺了一些人：（ 　　
） 
①不懂得只要善于总结实践经验，错误是可以避免的  
②不理解缺乏敢想敢闯的精神就会一事无成  
③不了解实践探索中出现的失误和错误总是宝贵财富  
④因怕犯错误而不敢实践的行为。  
 
A．①②  B．①④  C．②④  D．③④
",C,"①说法错误 ，即使善于总结实践经验 ，错误也是难免的 ，另外漫画的主
旨也不是强调人不犯错误，故①不选；  
②正确并符合题意，创新是我们事业不断取得成功的关键，故②可选；  
③说法错误 ，看到了失败和错误可以转化为财富 ，但忽视了矛盾双方转化的条件
，故不选③；  
④正确并符合题意 ，漫画讽刺了那些因担心犯错误而墨守成规 ，不敢大胆实践的
人，故④当选。  
故选： C。
",21,4
2011,（新课标）,"11．（ 3分）医学临床实践表明，人的思维活动的灵活多边形与其大脑的 “扣带
前回 ”区域相关联，有人喜欢 “钻牛角尖 ”往往与该区域的 “换挡装置 ”出现故障
有关，这进一步佐证了：（ 　　） 
①意识活动的内容和形式是由人脑决定的  
  ②意识是人脑加工改造的产物，其本质是大脑机能  
③人脑是意识形成的物质基础  
④人脑是思维活动的生理基础。  
A．①③  B．②③  C．②④  D．③④
",D,"①观点错误，意识活动的内容是客观的，形式是主观的，故排除①；  
②观点错误 ，意识是人脑对客观事物的主观反映 ，其本质是客观存在的主观映象
  ，故排除②；  
③④正确并符合题意 ，人脑的不同区域与人的不同思维活动的形成有关联 ，体现
了人脑是意识形成的物质基础，是思维活动的生理基础，故③④当选。  
故选： D。
",22,4
2011,（新课标）,"12．（ 3分）民间谚语寓意深远，代代相传。凝聚着广大劳动人民的智慧。 “到
什么山上唱什么歌 ”“看菜吃饭 ，量体裁衣 ”这两句谚语的哲学道理是 ：（　　） 
①矛盾的两个方面既相互对立，又相互统一    
②具体分析矛盾的特殊性是正确认识矛盾的重要前提  
③矛盾的普遍性与特殊性是具体的历史的统一   
④离开对具体矛盾的具体分析就不能正确解决矛盾。  
A．①②  B．①④  C．②④  D．③④
",C,"①虽观点正确，但与题意无关；  
②④符合题，意题干中的两句民间俗语 “到什么山上唱什么歌 ”，“看菜吃饭，量
体裁衣 ”都体现的是矛盾的特殊性原理及具体问题具体分析的方法论，入选 ； 
③表述的是矛盾普遍性与特殊性之间的关系，也不符合题意；  
故选： C。
",23,4
2012,（新课标）,"1．（ 4分）货币最早以足值的金属货币形式出现的。随着商品生产和商品交换
的发展，商品流通中产生了作为价值符号的纸币，并逐渐取代了金属货币。
纸币之所以能取代金属货币，是因为（ 　　） 
①纸币容易产生，且同样具有充当贮藏手段的职能  
②使用纸币能够有效降低货币制作成本  
③纸币的使用范围更广  
④纸币同样能执行价值尺度和流通手段的职能。  
A．①②  B．②③  C．②④  D．③④
",C,"①：纸币不具有贮藏手段的职能，所以①错误，排除；  
③：金属货币和纸币作为交换媒介 ，可以和其他一切商品想交换 ，但在贮藏和世
界货币方面，并非纸币所能做到，所以③排除；  
纸币之所以能取代金属货币是因为制作成本降低②的同时而同样可以执行货币
 故选： C
",24,4
2012,（新课标）,"2．（ 4分）由美国次贷危机引发的国际金融危机，深刻影响了世界经济的发展 ，
回答 2﹣3题。  
在国际金融危机的冲击下 ，一些国家先后陷入了经济持续下滑 、失业率大幅上升
的困境。各国政府对市场经济活动进行干预，其依据是（ 　　） 
①市场调节具有盲目性和滞后性  
②市场经济具有开放性  
③政府具有经济管理职能  
④政府是超越市场利益的中立者。  
A．①②  B．①③  C．②④  D．③④
",B,"由美国次贷危机引发的国际金融危机导致一些国家先后陷入了经济发
展困境，表明市场经济本身的缺陷给经济发展带来的危害，需要政府进行宏
观调控。所以选项①③符合题意；  
由于市场经济的开放性，国与国之间的关系日益密切。所以选项②不符合题意 ； 
市场经济条件下 ，市场在资源配置中起决定性作用 。我国政府始终要坚持为人民
服务、对人民负责。因而选项④观点错误，不选；  
故选： B。
",25,4
2012,（新课标）,"3．（ 4分）由美国次贷危机引发的国际金融危机，深刻影响了世界经济的发展 ，
回答 2﹣3题。  
2012年1月，中国混凝土机械行业龙头企业之一的 S公司宣布 ，将斥资 3.6亿欧
元收购德国 P公司 100%股权，P公司凭借领先的技术优势在全球混凝土泵车
市场占有率曾高达 40%左右，国际金融危机爆发后 ，公司出现严重经营困难 。
S公司并购 P公司的积极作用在于（ 　　） 
①形成行业垄断格局  
②开拓国际市场  
③加速资本周转  
  ④促进产品升级换代。  
A．①②  B．①④  C．②③  D．②④
",D,"①说法错误 ，为了市场竞争的平等性 ，国家禁止某行业出现垄断 ，垄断
不利于经济的长期持续发展，排除①；  
②符合题意 ，我国的公司在金融危机的背景下实施对外国公司的兼并 ，主要是考
虑可以利用外国公司的资源（市场优势和技术优势 ）开拓国际市场，②当选 ； 
③角度不对， 对于被收购的 P公司是为了加速资本的周转， 而这不是对于 S公
司的积极作用，排除③；  
④符合题意， P公司凭借领先的技术优势在全球混凝土泵车市场占有率曾高达
40%左右，所以 S公司并购 P公司，可以促进产品升级换代，④当选。  
故选： D。
",26,4
2012,（新课标）,"4．（4分）2011年11月，美国发起了针对从中国进口的太阳能电池板的反倾销
与反补贴调查： 2012年1月，美国宣布对从中国进口的风力发电设备 ﹣﹣应
用级风塔发起反倾销与反补贴调查。美国频频发起针对中国新能源产品的反
倾销与反补贴调查，限制中国产品进口，主要是因为（ 　　） 
A．美国欲以贸易保护措施扶持国内新能源产业发展   
B．新能源产业是劳动密集型产业，美国需要其提供就业岗位   
C．美国需要通过减少中国新能源产品进口才能缩小与中国的贸易逆差   
D．美国的新能源产业能过剩，不需要从中国大量进口相关产品
",A,"美国频频发起针对中国新能源产品的反倾销与反补贴调查 ，限制中国产
品进口，主要是因为美国经济不断下滑 ，为了发展其相关产业而采取的措施 ，
故A正确。  
新能源产业不是劳动密集型产业， 故B错误。  
贸易逆差顺差的影响有利有弊，这不是主要原因， 故C排除。  
新能源产业属于新兴产业，不存在产能过剩， 故D错误。  
故选： A。
",27,4
2012,（新课标）,"5．（ 4分） 2011年1月， R市以居住证制度取代暂住证制度， 300余万生活在
该市的流动人口告别 “暂住 ”状态，在劳动就业 、医疗卫生 、教育等 12个方面
开始享受与市民同等的权益。这一举措（ 　　） 
①促进了社会公平正义  
②消除了收入再分配的差距  
③有利于协调城乡统筹发展  
④减少了城市管理支出。  
A．①②  B．①③  C．②④  D．③④
",B,"①符合题意，促进了社会公平正义，故当选；  
②表述错误，是缩小差距而不是消除差距，故排除；  
③符合题意，有利于协调城乡统筹发展，故当选；  
④不符合题意，不是减少了城市管理支出，而是增加了城市管理支出，故排除 。 
故选： B。
",28,4
2012,（新课标）,"6．（ 4分）近年来，公共外交受到国际社会的广泛关注。 2010年，全国政协成
功举办了以 “对话、合作、共赢中国与世界 ”为议题的第六次 “21世纪论坛 ”。
在十一届全国政协三次会议上，政协外事委员会提交了关于加强我国公共外
交的书面发言，部分委员还提交了相关提案。由此可见，人民政协（ 　　） 
A．创新了参政议政的方法和途径   
B．履行了参与国际事务的新职能   
C．积极参与行使国家对外职权   
D．是推动公共外交的重要力量
",D,"材料中不能体现创新了参政议政的方法和途径， 故A错误。  
人民政协其职能有政治协商 、民主监督 、参政议政 ，并没有新职能 ，故B错误。 
人民政协是中国共产党领导的统一战线组织 ，是人民民主的重要实现形式 ，不是
国家机关，不能履行对外职权， 故C错误。  
2010年，全国政协成功举办了以 “对话、合作、共赢中国与世界 ”为议题的第六
次“21世纪论坛 ”，说明政协是推动公共外交的重要力量， 故D正确。  
故选： D。
",29,4
2012,（新课标）,"7．（ 4分）改革开放以来我国对外交往日益频繁。据外交部统计， 2006年我国
出境人员逾 3452万人次， 2010年突破 6000万人次， 驻海外企业超过 1.6万
家。 2011年外交部开通中国领事服务网，为出境中国公民和机构提供海外安
  全信息和领事服务， 这一年外交部门共处理各类领事保护案件约 3万起。从
上述材料可以看出（ 　　） 
①国家之间相互依存度日益加深  
②国际社会安全形势更加严峻  
③我国坚定维护本国公民在海外的合法权益  
④我国与其他国家具有不同的国际法律地位。  
A．①②  B．①③  C．②④  D．③④
",B,"①符合题意，改革开放以来我国对外交往日益频繁。 2006年我国出境
人员逾 3452万人次， 2010年突破 6000万人次， 驻海外企业超过 1.6万家。
说明国家之间相互依存度日益加深。故当选。  
②不符合题意，材料中没有涉及国际社会安全形势更加严峻。故排除。  
③符合题意， 2011年外交部开通中国领事服务网，为出境中国公民和机构提供
海外安全信息和领事服务， 这一年外交部门共处理各类领事保护案件约 3万
起。说明我国坚定维护本国公民在海外的合法权益。故当选。  
④表述错误，主权国家在国际法上地位平等。故排除。  
故选： B。
",30,4
2012,（新课标）,"8．（ 4分）“以铜为镜，可以正衣冠；以古为镜，可以知兴替；以人为镜，可以
明得失。 ”《贞观政要》中这句富含哲理的名言给我们的启迪是（ 　　） 
①善于听取他人意见，是促进认识发展的重要途径  
②避免重蹈他人覆辙，才能使自己在生活中不犯错误  
③人们历史活动的思想动机决定人类社会历史发展  
④自觉总结历史经验教训，有利于把握社会发展规律。  
A．①③  B．①④  C．②③  D．②④
",B,"①正确，“以人为镜 ，可以明得失 ”这启迪我们要善于听取他人意见 ，进
而全面准确地认识自己，入选；  
②错误，产生错误的原因有多种；  
③错误，夸大了社会意识的作用，社会存在决定社会意识；  
④正确，“以古为镜 ，可以知兴替 ”说明要自觉总结历史经验教训 ，这有利于把握
社会发展规律，入选。  
故选： B。
",31,4
2012,（新课标）,"9．（ 4分）汉代的匡衡少年时没钱买蜡烛，就凿壁偷光，勤奋苦读。有一户人
家有很多书，匡衡在这户人家当雇工缺不要报酬，只是请求主人把所有的书
都让自己读一遍 。主人深受感动 ，就把书借给他 。后来，匡衡成了大学问家 。
这表明  
（　　） 
①社会和他人提供的条件是实现人生价值的基础  
②发挥人的主观能动性是实现人生价值的决定性因素  
③人生价值能否实现取决于能否用正确的价值观来引导  
④人生价值总是在个人与社会的统一中实现的。  
A．①③  B．②③  C．①④  D．②④
",C,"①正确并符合题意 ，匡衡 “凿壁偷光 ”、主人慷慨借书说明了社会和他人
提供的条件对人生价值实现的重要性，因此①入选；  
②说法不科学 ，应该是正确发挥主观能动性是实现人生价值的关键因素 ，而不是
决定因素，故排除②；  
③说法不科学 ，人生价值的实现需要主客观条件的统一 ，而不是只强调主观方面
，故排除③；  
④正确并符合题意，在社会和他人提供的条件的基础上，经过自己的刻苦努力 ，
匡衡成为大学问家，体现了在个人与社会的统一中实现价值，因此④入选。  
故选： C。
",32,4
